user_id,registration_date,traffic_source,device
2562,2024-02-05,referral,mobile
2563,2024-02-27,referral,desktop
2564,2024-02-22,organic,desktop
2565,2024-02-03,social,desktop
2566,2024-02-05,social,desktop
2567,2024-01-02,referral,desktop
2568,2024-01-15,social,mobile
2569,2024-02-03,organic,mobile
2570,2024-02-05,organic,mobile
2571,2024-01-06,referral,mobile
2572,2024-02-08,organic,desktop
2573,2024-02-11,social,desktop
2574,2024-02-20,ads,mobile
2575,2024-02-20,social,desktop
2576,2024-02-27,ads,mobile
2577,2024-02-23,referral,mobile
2578,2024-03-01,ads,mobile
2579,2024-01-12,organic,mobile
2580,2024-01-03,social,desktop
2581,2024-02-14,ads,mobile
2582,2024-01-18,social,desktop
2583,2024-02-09,referral,mobile
2584,2024-01-21,referral,mobile
2585,2024-01-15,organic,mobile
2586,2024-02-02,referral,mobile
2587,2024-02-04,ads,desktop
2588,2024-01-26,referral,mobile
2589,2024-01-08,organic,desktop
2590,2024-02-05,social,mobile
2591,2024-02-17,social,mobile
2592,2024-01-30,referral,mobile
2593,2024-01-23,ads,desktop
2594,2024-02-11,organic,mobile
2595,2024-02-13,ads,mobile
2596,2024-01-14,organic,mobile
2597,2024-01-14,referral,mobile
2598,2024-01-02,organic,mobile
2599,2024-02-24,organic,desktop
2600,2024-02-06,referral,desktop
2601,2024-01-05,ads,mobile
2602,2024-02-07,referral,mobile
2603,2024-02-14,organic,desktop
2604,2024-02-10,referral,mobile
2605,2024-02-23,organic,desktop
2606,2024-02-29,referral,mobile
2607,2024-03-01,social,mobile
2608,2024-02-16,social,desktop
2609,2024-01-14,referral,mobile
2610,2024-02-25,ads,desktop
2611,2024-02-08,organic,desktop
2612,2024-01-25,social,desktop
2613,2024-01-20,ads,mobile
2614,2024-01-02,organic,desktop
2615,2024-02-08,social,desktop
2616,2024-01-06,social,mobile
2617,2024-01-17,referral,mobile
2618,2024-02-28,organic,mobile
2619,2024-01-25,ads,mobile
2620,2024-02-26,ads,mobile
2621,2024-01-28,ads,mobile
2622,2024-01-02,organic,desktop
2623,2024-02-04,ads,mobile
2624,2024-02-06,ads,desktop
2625,2024-01-05,ads,mobile
2626,2024-01-01,referral,desktop
2627,2024-02-09,referral,desktop
2628,2024-01-12,organic,mobile
2629,2024-02-25,organic,mobile
2630,2024-02-05,ads,desktop
2631,2024-02-14,referral,mobile
2632,2024-01-23,social,mobile
2633,2024-02-16,social,desktop
2634,2024-01-31,ads,desktop
2635,2024-01-11,ads,desktop
2636,2024-01-10,referral,mobile
2637,2024-01-03,referral,mobile
2638,2024-02-23,referral,mobile
2639,2024-01-14,organic,mobile
2640,2024-01-16,organic,desktop
2641,2024-01-10,ads,mobile
2642,2024-01-29,organic,desktop
2643,2024-01-10,referral,mobile
2644,2024-01-12,referral,mobile
2645,2024-01-30,organic,desktop
2646,2024-02-10,social,mobile
2647,2024-01-01,ads,mobile
2648,2024-01-05,social,desktop
2649,2024-01-20,ads,mobile
2650,2024-01-08,social,desktop
2651,2024-02-12,organic,desktop
2652,2024-01-12,ads,desktop
2653,2024-01-01,ads,desktop
2654,2024-02-26,ads,mobile
2655,2024-02-23,referral,mobile
2656,2024-01-20,referral,mobile
2657,2024-01-28,social,desktop
2658,2024-02-26,organic,mobile
2659,2024-02-12,referral,mobile
2660,2024-02-06,ads,mobile
2661,2024-02-16,referral,mobile
2662,2024-02-06,organic,desktop
2663,2024-01-12,referral,desktop
2664,2024-02-06,ads,mobile
2665,2024-02-18,social,desktop
2666,2024-02-18,ads,mobile
2667,2024-02-25,organic,mobile
2668,2024-02-13,social,mobile
2669,2024-02-25,referral,desktop
2670,2024-01-28,referral,mobile
2671,2024-02-16,referral,desktop
2672,2024-01-15,social,desktop
2673,2024-01-06,ads,mobile
2674,2024-02-13,social,desktop
2675,2024-02-28,social,desktop
2676,2024-03-01,organic,mobile
2677,2024-01-20,social,desktop
2678,2024-02-19,referral,desktop
2679,2024-01-14,ads,mobile
2680,2024-01-02,ads,mobile
2681,2024-01-09,ads,desktop
2682,2024-02-06,referral,mobile
2683,2024-01-20,referral,mobile
2684,2024-01-26,referral,desktop
2685,2024-01-29,referral,desktop
2686,2024-01-01,referral,mobile
2687,2024-02-24,social,desktop
2688,2024-02-04,referral,mobile
2689,2024-01-06,referral,mobile
2690,2024-02-06,referral,desktop
2691,2024-02-22,referral,desktop
2692,2024-02-28,ads,mobile
2693,2024-01-05,referral,mobile
2694,2024-02-02,social,mobile
2695,2024-02-18,social,mobile
2696,2024-02-20,social,desktop
2697,2024-01-14,organic,mobile
2698,2024-01-12,ads,desktop
2699,2024-02-11,referral,desktop
2700,2024-01-20,organic,mobile
2701,2024-02-22,referral,desktop
2702,2024-02-19,organic,desktop
2703,2024-01-24,organic,mobile
2704,2024-02-28,social,desktop
2705,2024-02-12,social,desktop
2706,2024-02-03,organic,mobile
2707,2024-01-25,social,mobile
2708,2024-02-19,organic,mobile
2709,2024-01-29,ads,mobile
2710,2024-02-26,social,mobile
2711,2024-02-08,social,mobile
2712,2024-01-31,social,mobile
2713,2024-02-25,ads,desktop
2714,2024-02-16,organic,desktop
2715,2024-02-12,referral,mobile
2716,2024-02-19,social,desktop
2717,2024-01-23,organic,desktop
2718,2024-02-13,ads,mobile
2719,2024-02-07,referral,desktop
2720,2024-01-20,social,mobile
2721,2024-01-23,ads,desktop
2722,2024-02-14,ads,mobile
2723,2024-02-21,referral,desktop
2724,2024-01-16,organic,desktop
2725,2024-02-19,social,desktop
2726,2024-02-11,social,mobile
2727,2024-02-29,organic,desktop
2728,2024-02-24,organic,desktop
2729,2024-01-08,organic,mobile
2730,2024-02-19,referral,mobile
2731,2024-01-21,referral,desktop
2732,2024-01-01,social,desktop
2733,2024-02-24,referral,desktop
2734,2024-01-08,ads,desktop
2735,2024-01-29,social,mobile
2736,2024-02-01,referral,desktop
2737,2024-02-07,organic,desktop
2738,2024-01-05,ads,mobile
2739,2024-02-16,organic,desktop
2740,2024-01-22,social,desktop
2741,2024-02-16,organic,desktop
2742,2024-02-03,referral,mobile
2743,2024-01-01,referral,mobile
2744,2024-02-24,social,desktop
2745,2024-02-24,organic,desktop
2746,2024-01-26,social,mobile
2747,2024-02-12,organic,desktop
2748,2024-01-10,ads,desktop
2749,2024-01-30,referral,mobile
2750,2024-02-19,social,mobile
2751,2024-01-18,ads,mobile
2752,2024-01-17,ads,desktop
2753,2024-01-26,social,desktop
2754,2024-01-08,social,desktop
2755,2024-02-16,ads,desktop
2756,2024-02-09,organic,mobile
2757,2024-02-18,ads,desktop
2758,2024-01-12,social,desktop
2759,2024-01-27,ads,mobile
2760,2024-01-08,organic,mobile
2761,2024-01-25,referral,desktop
2762,2024-02-15,referral,mobile
2763,2024-01-04,ads,mobile
2764,2024-02-02,organic,desktop
2765,2024-01-01,referral,desktop
2766,2024-01-19,ads,desktop
2767,2024-01-31,ads,desktop
2768,2024-01-16,organic,mobile
2769,2024-01-14,social,mobile
2770,2024-02-22,ads,desktop
2771,2024-02-17,social,desktop
2772,2024-01-05,social,mobile
2773,2024-02-10,referral,desktop
2774,2024-01-26,social,desktop
2775,2024-01-28,organic,desktop
2776,2024-01-02,referral,desktop
2777,2024-02-19,referral,mobile
2778,2024-01-06,referral,desktop
2779,2024-01-09,ads,mobile
2780,2024-02-02,ads,desktop
2781,2024-02-10,social,desktop
2782,2024-01-25,referral,mobile
2783,2024-02-17,referral,desktop
2784,2024-01-13,organic,mobile
2785,2024-01-09,social,desktop
2786,2024-02-22,organic,desktop
2787,2024-01-13,social,desktop
2788,2024-01-31,social,desktop
2789,2024-02-10,ads,desktop
2790,2024-01-11,ads,mobile
2791,2024-01-04,organic,mobile
2792,2024-02-03,social,desktop
2793,2024-03-01,referral,desktop
2794,2024-02-07,ads,mobile
2795,2024-02-15,referral,mobile
2796,2024-01-04,organic,desktop
2797,2024-02-07,ads,desktop
2798,2024-01-19,ads,mobile
2799,2024-01-06,social,desktop
2800,2024-02-03,organic,mobile
2801,2024-01-18,social,desktop
2802,2024-01-13,ads,mobile
2803,2024-02-10,organic,mobile
2804,2024-01-23,ads,desktop
2805,2024-01-19,organic,mobile
2806,2024-02-14,ads,desktop
2807,2024-01-11,referral,desktop
2808,2024-01-01,referral,desktop
2809,2024-01-24,social,desktop
2810,2024-02-23,referral,mobile
2811,2024-01-07,ads,desktop
2812,2024-01-25,ads,desktop
2813,2024-01-21,referral,desktop
2814,2024-01-15,social,desktop
2815,2024-01-01,referral,mobile
2816,2024-01-12,organic,desktop
2817,2024-02-27,organic,mobile
2818,2024-01-07,organic,mobile
2819,2024-01-15,referral,mobile
2820,2024-01-21,referral,desktop
2821,2024-01-19,referral,desktop
2822,2024-02-29,organic,desktop
2823,2024-01-29,social,desktop
2824,2024-01-25,ads,mobile
2825,2024-02-02,referral,mobile
2826,2024-02-18,social,desktop
2827,2024-02-01,ads,desktop
2828,2024-02-18,ads,desktop
2829,2024-02-04,ads,desktop
2830,2024-02-13,social,desktop
2831,2024-02-07,social,desktop
2832,2024-01-26,organic,desktop
2833,2024-01-11,social,mobile
2834,2024-02-04,social,mobile
2835,2024-01-08,social,mobile
2836,2024-02-15,ads,mobile
2837,2024-01-14,referral,desktop
2838,2024-01-10,organic,desktop
2839,2024-01-02,referral,desktop
2840,2024-02-15,referral,desktop
2841,2024-01-09,social,desktop
2842,2024-01-03,organic,mobile
2843,2024-01-21,referral,desktop
2844,2024-01-26,referral,mobile
2845,2024-01-08,organic,desktop
2846,2024-02-17,social,mobile
2847,2024-01-02,referral,desktop
2848,2024-01-06,ads,mobile
2849,2024-01-28,referral,desktop
2850,2024-02-22,ads,desktop
2851,2024-01-29,social,desktop
2852,2024-01-26,referral,desktop
2853,2024-01-25,organic,mobile
2854,2024-01-12,organic,desktop
2855,2024-01-05,referral,mobile
2856,2024-02-03,social,desktop
2857,2024-02-17,social,mobile
2858,2024-02-06,organic,desktop
2859,2024-01-15,referral,desktop
2860,2024-02-13,social,mobile
2861,2024-02-05,organic,desktop
2862,2024-01-15,ads,desktop
2863,2024-02-12,referral,mobile
2864,2024-02-17,ads,desktop
2865,2024-01-23,ads,mobile
2866,2024-01-06,social,desktop
2867,2024-02-15,social,mobile
2868,2024-02-19,social,mobile
2869,2024-02-13,referral,mobile
2870,2024-02-28,ads,mobile
2871,2024-02-12,referral,desktop
2872,2024-02-14,social,desktop
2873,2024-01-21,ads,mobile
2874,2024-01-23,referral,desktop
2875,2024-02-12,referral,desktop
2876,2024-02-24,organic,desktop
2877,2024-01-16,referral,mobile
2878,2024-02-16,social,desktop
2879,2024-02-22,referral,desktop
2880,2024-02-29,ads,mobile
2881,2024-01-15,referral,desktop
2882,2024-01-25,organic,mobile
2883,2024-02-05,ads,mobile
2884,2024-01-11,ads,mobile
2885,2024-02-20,organic,desktop
2886,2024-01-15,social,desktop
2887,2024-01-04,ads,mobile
2888,2024-01-21,social,mobile
2889,2024-01-13,ads,mobile
2890,2024-01-22,ads,mobile
2891,2024-01-19,social,mobile
2892,2024-02-03,ads,mobile
2893,2024-01-14,social,desktop
2894,2024-03-01,organic,mobile
2895,2024-01-04,social,mobile
2896,2024-02-17,organic,mobile
2897,2024-02-22,ads,desktop
2898,2024-02-21,social,desktop
2899,2024-02-15,ads,desktop
2900,2024-01-27,social,desktop
2901,2024-01-29,organic,mobile
2902,2024-02-16,organic,desktop
2903,2024-01-28,social,mobile
2904,2024-02-04,organic,mobile
2905,2024-01-08,ads,mobile
2906,2024-01-16,ads,mobile
2907,2024-02-11,referral,mobile
2908,2024-02-05,organic,mobile
2909,2024-01-30,ads,desktop
2910,2024-01-18,social,desktop
2911,2024-01-02,organic,desktop
2912,2024-02-18,ads,desktop
2913,2024-01-13,organic,desktop
2914,2024-01-04,social,mobile
2915,2024-01-26,ads,desktop
2916,2024-01-25,referral,desktop
2917,2024-01-30,referral,desktop
2918,2024-01-11,organic,mobile
2919,2024-01-07,social,mobile
2920,2024-01-31,ads,mobile
2921,2024-02-13,social,desktop
2922,2024-01-10,ads,desktop
2923,2024-02-08,organic,desktop
2924,2024-01-13,ads,desktop
2925,2024-01-31,social,desktop
2926,2024-01-07,social,mobile
2927,2024-02-25,organic,desktop
2928,2024-02-18,social,mobile
2929,2024-02-11,ads,desktop
2930,2024-03-01,organic,mobile
2931,2024-02-11,ads,mobile
2932,2024-02-25,social,mobile
2933,2024-02-05,organic,mobile
2934,2024-01-20,ads,desktop
2935,2024-01-04,social,desktop
2936,2024-02-23,social,desktop
2937,2024-01-07,referral,mobile
2938,2024-02-23,social,desktop
2939,2024-01-01,ads,desktop
2940,2024-02-13,organic,desktop
2941,2024-02-25,referral,desktop
2942,2024-02-14,social,mobile
2943,2024-02-11,social,mobile
2944,2024-02-16,social,desktop
2945,2024-02-28,ads,desktop
2946,2024-01-13,referral,desktop
2947,2024-02-24,ads,mobile
2948,2024-01-22,referral,mobile
2949,2024-02-23,organic,mobile
2950,2024-01-21,ads,desktop
2951,2024-01-22,ads,mobile
2952,2024-01-28,organic,mobile
2953,2024-01-09,referral,mobile
2954,2024-01-26,social,mobile
2955,2024-01-09,organic,mobile
2956,2024-01-15,social,desktop
2957,2024-01-10,social,desktop
2958,2024-01-24,organic,desktop
2959,2024-02-27,referral,desktop
2960,2024-02-26,social,mobile
2961,2024-03-01,organic,desktop
2962,2024-02-11,ads,desktop
2963,2024-01-08,ads,desktop
2964,2024-01-24,ads,mobile
2965,2024-01-16,organic,desktop
2966,2024-02-18,ads,mobile
2967,2024-01-26,social,mobile
2968,2024-01-27,ads,mobile
2969,2024-02-06,ads,desktop
2970,2024-01-04,social,mobile
2971,2024-02-19,ads,desktop
2972,2024-01-24,social,desktop
2973,2024-01-19,ads,desktop
2974,2024-02-05,social,mobile
2975,2024-02-29,ads,mobile
2976,2024-02-08,social,desktop
2977,2024-01-10,organic,mobile
2978,2024-01-25,social,mobile
2979,2024-01-18,ads,mobile
2980,2024-01-19,ads,desktop
2981,2024-02-05,referral,mobile
2982,2024-01-10,social,mobile
2983,2024-02-02,organic,desktop
2984,2024-02-24,social,mobile
2985,2024-02-19,social,desktop
2986,2024-01-05,organic,mobile
2987,2024-02-16,social,mobile
2988,2024-02-18,organic,mobile
2989,2024-02-04,organic,mobile
2990,2024-02-13,social,mobile
2991,2024-02-03,social,mobile
2992,2024-02-02,ads,desktop
2993,2024-02-24,ads,mobile
2994,2024-01-21,referral,mobile
2995,2024-01-17,referral,mobile
2996,2024-01-22,social,desktop
2997,2024-02-17,organic,desktop
2998,2024-02-06,referral,desktop
2999,2024-01-15,social,mobile
3000,2024-02-04,referral,mobile
3001,2024-01-28,organic,desktop
3002,2024-01-07,social,desktop
3003,2024-02-01,organic,desktop
3004,2024-01-11,social,mobile
3005,2024-01-10,referral,desktop
3006,2024-01-09,ads,mobile
3007,2024-01-14,referral,mobile
3008,2024-01-13,referral,mobile
3009,2024-03-01,ads,desktop
3010,2024-02-26,ads,mobile
3011,2024-01-25,social,desktop
3012,2024-01-02,social,desktop
3013,2024-02-04,organic,desktop
3014,2024-01-07,organic,desktop
3015,2024-01-21,referral,mobile
3016,2024-01-18,ads,mobile
3017,2024-01-03,organic,mobile
3018,2024-02-11,referral,mobile
3019,2024-02-23,ads,desktop
3020,2024-03-01,social,desktop
3021,2024-02-08,referral,desktop
3022,2024-02-10,social,desktop
3023,2024-02-18,organic,mobile
3024,2024-01-11,organic,desktop
3025,2024-02-08,ads,mobile
3026,2024-01-24,referral,desktop
3027,2024-02-29,social,desktop
3028,2024-02-15,ads,desktop
3029,2024-01-19,organic,desktop
3030,2024-01-04,organic,mobile
3031,2024-01-26,referral,mobile
3032,2024-02-07,social,mobile
3033,2024-02-11,referral,mobile
3034,2024-02-01,social,desktop
3035,2024-02-08,social,desktop
3036,2024-02-14,referral,mobile
3037,2024-02-15,ads,mobile
3038,2024-02-05,referral,desktop
3039,2024-02-09,referral,desktop
3040,2024-02-06,organic,mobile
3041,2024-02-02,organic,mobile
3042,2024-02-05,referral,mobile
3043,2024-01-03,referral,desktop
3044,2024-01-09,organic,mobile
3045,2024-01-08,social,mobile
3046,2024-02-02,referral,mobile
3047,2024-02-28,ads,mobile
3048,2024-01-06,ads,mobile
3049,2024-02-10,ads,desktop
3050,2024-02-08,referral,mobile
3051,2024-01-04,social,desktop
3052,2024-01-13,social,mobile
3053,2024-02-18,organic,mobile
3054,2024-02-29,referral,mobile
3055,2024-01-02,social,desktop
3056,2024-02-29,referral,desktop
3057,2024-01-05,organic,desktop
3058,2024-02-13,organic,mobile
3059,2024-01-27,organic,mobile
3060,2024-02-01,ads,desktop
3061,2024-01-21,referral,desktop
3062,2024-01-08,organic,mobile
3063,2024-02-07,referral,desktop
3064,2024-01-08,ads,mobile
3065,2024-02-19,ads,desktop
3066,2024-01-03,organic,desktop
3067,2024-02-23,organic,desktop
3068,2024-02-13,social,mobile
3069,2024-03-01,referral,mobile
3070,2024-02-27,organic,desktop
3071,2024-01-03,social,mobile
3072,2024-01-22,referral,mobile
3073,2024-01-06,organic,mobile
3074,2024-01-02,social,mobile
3075,2024-01-23,social,desktop
3076,2024-02-13,referral,mobile
3077,2024-01-02,social,mobile
3078,2024-02-07,referral,desktop
3079,2024-01-17,referral,mobile
3080,2024-02-04,referral,mobile
3081,2024-02-03,ads,mobile
3082,2024-01-23,social,desktop
3083,2024-01-30,referral,desktop
3084,2024-02-21,organic,mobile
3085,2024-01-08,ads,mobile
3086,2024-01-22,ads,desktop
3087,2024-02-13,social,desktop
3088,2024-02-27,referral,desktop
3089,2024-02-05,social,mobile
3090,2024-01-05,ads,mobile
3091,2024-01-13,referral,desktop
3092,2024-01-29,organic,mobile
3093,2024-01-31,referral,mobile
3094,2024-02-16,ads,mobile
3095,2024-02-26,organic,mobile
3096,2024-02-24,referral,mobile
3097,2024-01-16,organic,mobile
3098,2024-02-11,organic,mobile
3099,2024-01-30,ads,desktop
3100,2024-02-26,organic,desktop
3101,2024-02-24,social,desktop
3102,2024-01-16,ads,desktop
3103,2024-01-12,social,desktop
3104,2024-01-17,organic,desktop
3105,2024-01-16,social,desktop
3106,2024-01-12,referral,desktop
3107,2024-01-08,organic,desktop
3108,2024-01-20,referral,mobile
3109,2024-01-03,social,mobile
3110,2024-01-16,referral,desktop
3111,2024-01-30,organic,mobile
3112,2024-02-14,referral,mobile
3113,2024-01-23,social,desktop
3114,2024-01-28,social,desktop
3115,2024-02-20,social,desktop
3116,2024-02-09,organic,mobile
3117,2024-02-23,social,mobile
3118,2024-01-05,organic,desktop
3119,2024-01-20,referral,mobile
3120,2024-02-09,social,mobile
3121,2024-02-25,referral,mobile
3122,2024-02-13,ads,desktop
3123,2024-01-01,referral,mobile
3124,2024-02-26,ads,mobile
3125,2024-01-30,referral,mobile
3126,2024-01-21,organic,mobile
3127,2024-01-20,referral,mobile
3128,2024-01-06,organic,mobile
3129,2024-01-22,organic,mobile
3130,2024-01-18,social,desktop
3131,2024-01-08,organic,desktop
3132,2024-02-08,ads,mobile
3133,2024-02-01,social,desktop
3134,2024-02-02,social,mobile
3135,2024-02-22,referral,mobile
3136,2024-01-16,organic,mobile
3137,2024-01-12,organic,desktop
3138,2024-02-07,ads,mobile
3139,2024-02-21,referral,mobile
3140,2024-02-03,referral,desktop
3141,2024-03-01,social,desktop
3142,2024-01-14,social,mobile
3143,2024-02-05,social,desktop
3144,2024-02-02,ads,desktop
3145,2024-01-23,ads,mobile
3146,2024-02-19,social,mobile
3147,2024-02-14,referral,mobile
3148,2024-01-02,ads,desktop
3149,2024-02-10,referral,desktop
3150,2024-01-21,referral,desktop
3151,2024-01-02,organic,mobile
3152,2024-01-27,social,desktop
3153,2024-02-26,organic,desktop
3154,2024-01-09,social,mobile
3155,2024-01-01,social,mobile
3156,2024-01-11,referral,mobile
3157,2024-01-03,social,desktop
3158,2024-02-21,referral,mobile
3159,2024-01-23,referral,desktop
3160,2024-01-26,social,desktop
3161,2024-01-04,referral,mobile
3162,2024-01-18,referral,mobile
3163,2024-02-24,referral,mobile
3164,2024-01-06,ads,mobile
3165,2024-02-04,referral,mobile
3166,2024-01-22,ads,desktop
3167,2024-02-12,ads,desktop
3168,2024-01-15,referral,desktop
3169,2024-01-22,referral,mobile
3170,2024-02-29,ads,desktop
3171,2024-02-06,ads,mobile
3172,2024-02-21,referral,mobile
3173,2024-02-11,referral,desktop
3174,2024-01-12,social,desktop
3175,2024-02-16,ads,mobile
3176,2024-02-18,ads,desktop
3177,2024-02-11,social,mobile
3178,2024-02-07,ads,desktop
3179,2024-01-18,organic,desktop
3180,2024-02-14,ads,desktop
3181,2024-02-04,social,desktop
3182,2024-01-30,organic,desktop
3183,2024-01-24,referral,mobile
3184,2024-02-11,social,desktop
3185,2024-01-30,social,desktop
3186,2024-01-14,referral,desktop
3187,2024-01-06,social,mobile
3188,2024-01-03,ads,mobile
3189,2024-01-16,referral,mobile
3190,2024-01-07,social,mobile
3191,2024-02-21,referral,mobile
3192,2024-01-14,referral,desktop
3193,2024-01-09,referral,desktop
3194,2024-01-15,organic,desktop
3195,2024-01-21,social,mobile
3196,2024-02-04,organic,mobile
3197,2024-01-02,social,desktop
3198,2024-01-27,ads,mobile
3199,2024-01-02,ads,mobile
3200,2024-02-04,ads,mobile
3201,2024-01-18,social,desktop
3202,2024-01-14,referral,desktop
3203,2024-01-20,referral,mobile
3204,2024-01-18,organic,mobile
3205,2024-01-10,organic,mobile
3206,2024-01-25,ads,mobile
3207,2024-01-02,organic,desktop
3208,2024-01-25,social,mobile
3209,2024-03-01,social,desktop
3210,2024-02-23,organic,desktop
3211,2024-02-02,organic,desktop
3212,2024-02-05,organic,mobile
3213,2024-01-31,organic,desktop
3214,2024-01-14,ads,desktop
3215,2024-01-01,ads,mobile
3216,2024-02-15,organic,mobile
3217,2024-01-16,social,mobile
3218,2024-02-23,ads,desktop
3219,2024-02-15,social,mobile
3220,2024-03-01,referral,desktop
3221,2024-02-21,social,desktop
3222,2024-01-03,organic,mobile
3223,2024-02-04,referral,desktop
3224,2024-02-10,ads,desktop
3225,2024-01-06,ads,desktop
3226,2024-01-25,referral,desktop
3227,2024-01-13,social,mobile
3228,2024-02-22,ads,desktop
3229,2024-02-03,organic,mobile
3230,2024-01-08,referral,desktop
3231,2024-01-21,organic,desktop
3232,2024-02-03,referral,mobile
3233,2024-01-04,ads,desktop
3234,2024-01-25,social,desktop
3235,2024-01-15,referral,desktop
3236,2024-01-04,referral,desktop
3237,2024-02-14,organic,desktop
3238,2024-02-29,ads,desktop
3239,2024-01-12,organic,mobile
3240,2024-02-01,ads,mobile
3241,2024-02-01,organic,mobile
3242,2024-01-28,referral,desktop
3243,2024-01-13,organic,desktop
3244,2024-01-31,social,desktop
3245,2024-01-14,ads,mobile
3246,2024-01-20,ads,desktop
3247,2024-01-18,referral,mobile
3248,2024-01-29,ads,desktop
3249,2024-02-29,social,desktop
3250,2024-01-06,organic,desktop
3251,2024-02-01,referral,mobile
3252,2024-01-29,social,desktop
3253,2024-02-12,ads,mobile
3254,2024-01-02,ads,desktop
3255,2024-02-29,social,desktop
3256,2024-01-23,organic,mobile
3257,2024-01-19,organic,desktop
3258,2024-01-31,referral,desktop
3259,2024-02-20,ads,desktop
3260,2024-01-05,social,desktop
3261,2024-01-19,organic,mobile
3262,2024-02-03,referral,mobile
3263,2024-01-10,ads,desktop
3264,2024-01-25,ads,desktop
3265,2024-01-02,referral,mobile
3266,2024-01-11,referral,desktop
3267,2024-02-19,organic,mobile
3268,2024-03-01,social,desktop
3269,2024-01-31,ads,mobile
3270,2024-02-25,social,mobile
3271,2024-01-15,ads,mobile
3272,2024-01-09,ads,mobile
3273,2024-01-23,social,desktop
3274,2024-01-19,referral,desktop
3275,2024-01-09,organic,mobile
3276,2024-02-04,ads,mobile
3277,2024-01-21,referral,mobile
3278,2024-01-09,ads,mobile
3279,2024-01-28,organic,desktop
3280,2024-02-15,ads,mobile
3281,2024-02-20,organic,mobile
3282,2024-01-07,organic,mobile
3283,2024-01-16,ads,mobile
3284,2024-01-16,ads,mobile
3285,2024-02-29,organic,mobile
3286,2024-02-02,referral,mobile
3287,2024-01-04,social,desktop
3288,2024-01-04,organic,mobile
3289,2024-02-08,ads,mobile
3290,2024-02-09,ads,mobile
3291,2024-01-17,referral,desktop
3292,2024-02-06,social,desktop
3293,2024-02-08,organic,desktop
3294,2024-02-29,organic,mobile
3295,2024-02-21,social,mobile
3296,2024-01-29,organic,mobile
3297,2024-02-21,social,desktop
3298,2024-02-05,ads,mobile
3299,2024-02-29,social,desktop
3300,2024-02-07,organic,desktop
3301,2024-02-08,social,desktop
3302,2024-02-19,referral,desktop
3303,2024-02-06,ads,desktop
3304,2024-02-21,ads,mobile
3305,2024-03-01,social,mobile
3306,2024-02-04,organic,desktop
3307,2024-01-07,referral,mobile
3308,2024-01-27,ads,mobile
3309,2024-01-28,ads,desktop
3310,2024-01-22,organic,desktop
3311,2024-01-14,organic,mobile
3312,2024-01-07,referral,mobile
3313,2024-02-06,social,mobile
3314,2024-03-01,organic,mobile
3315,2024-01-22,social,desktop
3316,2024-01-05,referral,mobile
3317,2024-02-24,social,desktop
3318,2024-01-02,ads,desktop
3319,2024-01-27,social,mobile
3320,2024-01-21,referral,mobile
3321,2024-02-23,referral,mobile
3322,2024-02-07,referral,desktop
3323,2024-01-15,social,desktop
3324,2024-01-21,ads,desktop
3325,2024-01-10,organic,desktop
3326,2024-01-23,ads,mobile
3327,2024-02-27,social,desktop
3328,2024-02-25,social,desktop
3329,2024-02-08,organic,mobile
3330,2024-01-05,social,desktop
3331,2024-01-01,referral,desktop
3332,2024-01-13,referral,mobile
3333,2024-01-21,referral,desktop
3334,2024-01-26,referral,desktop
3335,2024-02-19,referral,desktop
3336,2024-02-14,social,desktop
3337,2024-01-21,organic,mobile
3338,2024-02-22,organic,desktop
3339,2024-01-18,referral,mobile
3340,2024-02-06,social,desktop
3341,2024-02-14,ads,mobile
3342,2024-02-01,ads,mobile
3343,2024-02-05,social,mobile
3344,2024-01-17,referral,desktop
3345,2024-02-04,organic,desktop
3346,2024-02-18,social,desktop
3347,2024-02-29,ads,mobile
3348,2024-01-11,ads,desktop
3349,2024-01-21,ads,desktop
3350,2024-02-21,referral,desktop
3351,2024-02-24,ads,desktop
3352,2024-02-22,social,mobile
3353,2024-01-26,social,mobile
3354,2024-01-04,ads,desktop
3355,2024-02-03,social,desktop
3356,2024-02-21,ads,desktop
3357,2024-02-17,ads,mobile
3358,2024-02-29,organic,desktop
3359,2024-01-18,referral,mobile
3360,2024-02-09,referral,mobile
3361,2024-02-04,organic,desktop
3362,2024-02-10,organic,desktop
3363,2024-01-29,referral,desktop
3364,2024-02-21,ads,mobile
3365,2024-01-29,ads,mobile
3366,2024-02-07,referral,desktop
3367,2024-02-11,ads,mobile
3368,2024-01-21,organic,desktop
3369,2024-02-11,ads,desktop
3370,2024-01-13,ads,mobile
3371,2024-02-18,social,mobile
3372,2024-02-10,social,mobile
3373,2024-01-17,social,mobile
3374,2024-02-25,ads,desktop
3375,2024-01-09,referral,desktop
3376,2024-02-10,organic,desktop
3377,2024-01-01,ads,mobile
3378,2024-01-02,referral,desktop
3379,2024-02-29,ads,mobile
3380,2024-02-17,organic,mobile
3381,2024-01-29,ads,mobile
3382,2024-02-02,organic,desktop
3383,2024-01-10,ads,mobile
3384,2024-02-19,organic,mobile
3385,2024-02-27,ads,mobile
3386,2024-02-29,organic,mobile
3387,2024-02-09,social,mobile
3388,2024-01-21,ads,mobile
3389,2024-01-28,ads,mobile
3390,2024-01-11,referral,mobile
3391,2024-02-24,referral,mobile
3392,2024-02-03,organic,mobile
3393,2024-01-08,ads,mobile
3394,2024-02-28,organic,mobile
3395,2024-01-22,social,desktop
3396,2024-01-08,referral,desktop
