user_id,event_type,event_date,lesson_id,lesson_date
3712,start_lesson,2024-03-08,622,2024-03-08
3717,start_lesson,2024-03-26,930,2024-03-26
3718,start_lesson,2024-03-24,806,2024-03-24
3718,start_lesson,2024-03-01,631,2024-03-01
3719,start_lesson,2024-03-08,372,2024-03-08
3719,start_lesson,2024-03-16,601,2024-03-16
3720,start_lesson,2024-02-28,846,2024-02-28
3722,start_lesson,2024-01-18,586,2024-01-18
3723,start_lesson,2024-01-23,326,2024-01-23
3723,start_lesson,2024-01-15,326,2024-01-15
3726,start_lesson,2024-03-10,965,2024-03-10
3726,start_lesson,2024-02-23,440,2024-02-23
3727,start_lesson,2024-03-01,371,2024-03-01
3728,start_lesson,2024-02-23,890,2024-02-23
3729,start_lesson,2024-01-27,494,2024-01-27
3729,start_lesson,2024-01-16,223,2024-01-16
3729,start_lesson,2024-01-26,294,2024-01-26
3733,start_lesson,2024-03-20,682,2024-03-20
3734,start_lesson,2024-02-01,843,2024-02-01
3735,start_lesson,2024-02-12,272,2024-02-12
3735,start_lesson,2024-03-09,302,2024-03-09
3736,start_lesson,2024-02-03,132,2024-02-03
3737,start_lesson,2024-02-20,310,2024-02-20
3737,start_lesson,2024-02-12,912,2024-02-12
3738,start_lesson,2024-01-30,793,2024-01-30
3738,start_lesson,2024-01-28,852,2024-01-28
3738,start_lesson,2024-02-13,150,2024-02-13
3739,start_lesson,2024-01-07,982,2024-01-07
3739,start_lesson,2024-01-07,991,2024-01-07
3743,start_lesson,2024-01-27,954,2024-01-27
3743,start_lesson,2024-02-04,506,2024-02-04
3744,start_lesson,2024-03-12,640,2024-03-12
3744,start_lesson,2024-03-20,617,2024-03-20
3746,start_lesson,2024-01-14,232,2024-01-14
3746,start_lesson,2024-01-17,195,2024-01-17
3751,start_lesson,2024-03-04,523,2024-03-04
3752,start_lesson,2024-02-03,957,2024-02-03
3752,start_lesson,2024-01-18,181,2024-01-18
3754,start_lesson,2024-03-12,888,2024-03-12
3757,start_lesson,2024-03-13,414,2024-03-13
3757,start_lesson,2024-03-16,828,2024-03-16
3758,start_lesson,2024-02-04,379,2024-02-04
3758,start_lesson,2024-02-13,742,2024-02-13
3759,start_lesson,2024-03-02,185,2024-03-02
3761,start_lesson,2024-03-15,939,2024-03-15
3762,start_lesson,2024-02-07,465,2024-02-07
3763,start_lesson,2024-03-14,924,2024-03-14
3766,start_lesson,2024-02-19,465,2024-02-19
3768,start_lesson,2024-03-16,192,2024-03-16
3768,start_lesson,2024-03-18,170,2024-03-18
3768,start_lesson,2024-02-23,425,2024-02-23
3769,start_lesson,2024-02-12,606,2024-02-12
3769,start_lesson,2024-02-06,425,2024-02-06
3771,start_lesson,2024-01-21,943,2024-01-21
3771,start_lesson,2024-01-15,290,2024-01-15
3772,start_lesson,2024-02-07,313,2024-02-07
3773,start_lesson,2024-01-23,146,2024-01-23
3775,start_lesson,2024-02-03,829,2024-02-03
3775,start_lesson,2024-01-16,188,2024-01-16
3777,start_lesson,2024-02-11,886,2024-02-11
3777,start_lesson,2024-03-02,326,2024-03-02
3778,start_lesson,2024-03-11,496,2024-03-11
3779,start_lesson,2024-03-03,316,2024-03-03
3779,start_lesson,2024-02-21,851,2024-02-21
3779,start_lesson,2024-03-05,400,2024-03-05
3781,start_lesson,2024-02-08,515,2024-02-08
3783,start_lesson,2024-02-19,952,2024-02-19
3784,start_lesson,2024-01-29,993,2024-01-29
3785,start_lesson,2024-03-01,269,2024-03-01
3786,start_lesson,2024-03-15,464,2024-03-15
3786,start_lesson,2024-03-03,331,2024-03-03
3786,start_lesson,2024-03-11,719,2024-03-11
3787,start_lesson,2024-03-01,427,2024-03-01
3788,start_lesson,2024-03-27,332,2024-03-27
3791,start_lesson,2024-03-01,781,2024-03-01
3792,start_lesson,2024-02-27,746,2024-02-27
3792,start_lesson,2024-02-10,742,2024-02-10
3793,start_lesson,2024-02-09,136,2024-02-09
3794,start_lesson,2024-02-10,870,2024-02-10
3797,start_lesson,2024-02-19,501,2024-02-19
3799,start_lesson,2024-02-08,735,2024-02-08
3799,start_lesson,2024-01-25,525,2024-01-25
3802,start_lesson,2024-02-03,507,2024-02-03
3803,start_lesson,2024-02-09,874,2024-02-09
3803,start_lesson,2024-01-29,964,2024-01-29
3804,start_lesson,2024-02-04,316,2024-02-04
3804,start_lesson,2024-02-07,269,2024-02-07
3804,start_lesson,2024-02-23,709,2024-02-23
3805,start_lesson,2024-01-20,457,2024-01-20
3805,start_lesson,2024-01-31,285,2024-01-31
3807,start_lesson,2024-03-03,824,2024-03-03
3807,start_lesson,2024-03-07,969,2024-03-07
3808,start_lesson,2024-02-03,923,2024-02-03
3808,start_lesson,2024-02-16,843,2024-02-16
3808,start_lesson,2024-02-13,778,2024-02-13
3811,start_lesson,2024-01-12,917,2024-01-12
3811,start_lesson,2024-01-30,260,2024-01-30
3812,start_lesson,2024-01-16,383,2024-01-16
3813,start_lesson,2024-02-14,283,2024-02-14
3813,start_lesson,2024-02-15,636,2024-02-15
3814,start_lesson,2024-02-26,241,2024-02-26
3815,start_lesson,2024-01-31,794,2024-01-31
3817,start_lesson,2024-01-30,695,2024-01-30
3822,start_lesson,2024-02-28,330,2024-02-28
3822,start_lesson,2024-02-18,567,2024-02-18
3823,start_lesson,2024-03-03,487,2024-03-03
3824,start_lesson,2024-03-23,834,2024-03-23
3826,start_lesson,2024-02-13,257,2024-02-13
3827,start_lesson,2024-02-06,417,2024-02-06
3827,start_lesson,2024-01-24,284,2024-01-24
3828,start_lesson,2024-03-15,520,2024-03-15
3828,start_lesson,2024-03-05,282,2024-03-05
3828,start_lesson,2024-03-10,696,2024-03-10
3828,start_lesson,2024-03-17,676,2024-03-17
3829,start_lesson,2024-03-12,151,2024-03-12
3830,start_lesson,2024-03-11,102,2024-03-11
3831,start_lesson,2024-01-26,176,2024-01-26
3831,start_lesson,2024-01-27,746,2024-01-27
3831,start_lesson,2024-02-07,937,2024-02-07
3832,start_lesson,2024-02-02,681,2024-02-02
3833,start_lesson,2024-03-16,773,2024-03-16
3834,start_lesson,2024-02-16,707,2024-02-16
3835,start_lesson,2024-02-08,115,2024-02-08
3839,start_lesson,2024-01-21,329,2024-01-21
3840,start_lesson,2024-02-07,988,2024-02-07
3840,start_lesson,2024-02-12,366,2024-02-12
3842,start_lesson,2024-01-21,405,2024-01-21
3844,start_lesson,2024-02-21,954,2024-02-21
3845,start_lesson,2024-02-05,105,2024-02-05
3845,start_lesson,2024-01-20,209,2024-01-20
3849,start_lesson,2024-02-13,242,2024-02-13
3851,start_lesson,2024-02-20,766,2024-02-20
3851,start_lesson,2024-03-04,306,2024-03-04
3853,start_lesson,2024-01-21,528,2024-01-21
3854,start_lesson,2024-03-09,265,2024-03-09
3855,start_lesson,2024-02-15,359,2024-02-15
3857,start_lesson,2024-02-11,784,2024-02-11
3860,start_lesson,2024-01-19,493,2024-01-19
3862,start_lesson,2024-02-07,220,2024-02-07
3862,start_lesson,2024-01-26,512,2024-01-26
3862,start_lesson,2024-02-25,239,2024-02-25
3863,start_lesson,2024-02-14,267,2024-02-14
3864,start_lesson,2024-02-20,183,2024-02-20
3865,start_lesson,2024-02-27,520,2024-02-27
3865,start_lesson,2024-02-29,805,2024-02-29
3867,start_lesson,2024-03-21,887,2024-03-21
3871,start_lesson,2024-03-12,367,2024-03-12
3871,start_lesson,2024-03-01,137,2024-03-01
3872,start_lesson,2024-03-29,402,2024-03-29
3873,start_lesson,2024-02-23,437,2024-02-23
3873,start_lesson,2024-03-09,853,2024-03-09
3876,start_lesson,2024-03-08,429,2024-03-08
3876,start_lesson,2024-03-06,298,2024-03-06
3877,start_lesson,2024-01-23,909,2024-01-23
3877,start_lesson,2024-01-27,104,2024-01-27
3878,start_lesson,2024-03-02,531,2024-03-02
3879,start_lesson,2024-03-20,470,2024-03-20
3879,start_lesson,2024-03-21,994,2024-03-21
3880,start_lesson,2024-02-01,966,2024-02-01
3881,start_lesson,2024-02-18,202,2024-02-18
3881,start_lesson,2024-02-01,534,2024-02-01
3882,start_lesson,2024-03-20,749,2024-03-20
3883,start_lesson,2024-02-16,904,2024-02-16
3884,start_lesson,2024-02-03,480,2024-02-03
3884,start_lesson,2024-02-07,165,2024-02-07
3884,start_lesson,2024-02-13,678,2024-02-13
3886,start_lesson,2024-03-23,369,2024-03-23
3886,start_lesson,2024-03-16,146,2024-03-16
3886,start_lesson,2024-03-14,464,2024-03-14
3887,start_lesson,2024-03-04,980,2024-03-04
3887,start_lesson,2024-03-02,279,2024-03-02
3887,start_lesson,2024-03-11,167,2024-03-11
3889,start_lesson,2024-02-03,214,2024-02-03
3890,start_lesson,2024-03-17,125,2024-03-17
3890,start_lesson,2024-02-28,658,2024-02-28
3893,start_lesson,2024-02-24,306,2024-02-24
3894,start_lesson,2024-01-29,172,2024-01-29
3895,start_lesson,2024-03-13,358,2024-03-13
3896,start_lesson,2024-01-23,485,2024-01-23
3897,start_lesson,2024-02-04,129,2024-02-04
3898,start_lesson,2024-02-01,520,2024-02-01
3899,start_lesson,2024-02-21,102,2024-02-21
3899,start_lesson,2024-02-21,620,2024-02-21
3899,start_lesson,2024-03-05,619,2024-03-05
3900,start_lesson,2024-01-26,620,2024-01-26
3902,start_lesson,2024-01-14,987,2024-01-14
3904,start_lesson,2024-02-16,500,2024-02-16
3904,start_lesson,2024-02-09,763,2024-02-09
3905,start_lesson,2024-01-30,753,2024-01-30
3906,start_lesson,2024-02-01,947,2024-02-01
3907,start_lesson,2024-01-25,373,2024-01-25
3907,start_lesson,2024-01-23,571,2024-01-23
3912,start_lesson,2024-02-27,471,2024-02-27
3913,start_lesson,2024-01-18,530,2024-01-18
3914,start_lesson,2024-02-17,638,2024-02-17
3914,start_lesson,2024-03-03,447,2024-03-03
3915,start_lesson,2024-03-04,170,2024-03-04
3916,start_lesson,2024-03-22,581,2024-03-22
3917,start_lesson,2024-03-07,830,2024-03-07
3917,start_lesson,2024-02-08,901,2024-02-08
3918,start_lesson,2024-02-16,355,2024-02-16
3918,start_lesson,2024-02-11,202,2024-02-11
3919,start_lesson,2024-02-03,246,2024-02-03
3920,start_lesson,2024-02-10,769,2024-02-10
3921,start_lesson,2024-02-22,959,2024-02-22
3922,start_lesson,2024-02-16,239,2024-02-16
3923,start_lesson,2024-02-15,754,2024-02-15
3923,start_lesson,2024-02-27,720,2024-02-27
3924,start_lesson,2024-03-08,522,2024-03-08
3925,start_lesson,2024-03-23,970,2024-03-23
3925,start_lesson,2024-03-08,931,2024-03-08
3927,start_lesson,2024-02-20,163,2024-02-20
3928,start_lesson,2024-02-28,370,2024-02-28
3929,start_lesson,2024-03-14,797,2024-03-14
3929,start_lesson,2024-03-14,967,2024-03-14
3933,start_lesson,2024-02-07,934,2024-02-07
3933,start_lesson,2024-02-15,612,2024-02-15
3934,start_lesson,2024-02-23,106,2024-02-23
3935,start_lesson,2024-01-19,492,2024-01-19
3936,start_lesson,2024-02-21,100,2024-02-21
3936,start_lesson,2024-03-06,360,2024-03-06
3938,start_lesson,2024-02-11,146,2024-02-11
3939,start_lesson,2024-01-16,967,2024-01-16
3940,start_lesson,2024-02-29,877,2024-02-29
3942,start_lesson,2024-02-16,101,2024-02-16
3943,start_lesson,2024-02-01,634,2024-02-01
3944,start_lesson,2024-01-27,458,2024-01-27
3944,start_lesson,2024-02-04,576,2024-02-04
3946,start_lesson,2024-02-23,521,2024-02-23
3946,start_lesson,2024-01-29,914,2024-01-29
3947,start_lesson,2024-02-04,695,2024-02-04
3948,start_lesson,2024-02-11,303,2024-02-11
3949,start_lesson,2024-03-30,326,2024-03-30
3951,start_lesson,2024-03-01,863,2024-03-01
3953,start_lesson,2024-02-26,916,2024-02-26
3953,start_lesson,2024-02-26,250,2024-02-26
3955,start_lesson,2024-02-21,346,2024-02-21
3955,start_lesson,2024-02-18,917,2024-02-18
3956,start_lesson,2024-01-18,116,2024-01-18
3959,start_lesson,2024-01-07,403,2024-01-07
3959,start_lesson,2024-01-30,988,2024-01-30
3960,start_lesson,2024-02-02,613,2024-02-02
3960,start_lesson,2024-01-31,296,2024-01-31
3961,start_lesson,2024-03-02,545,2024-03-02
3962,start_lesson,2024-02-17,440,2024-02-17
3963,start_lesson,2024-02-27,880,2024-02-27
3963,start_lesson,2024-02-12,160,2024-02-12
3965,start_lesson,2024-02-06,366,2024-02-06
3967,start_lesson,2024-03-05,196,2024-03-05
3967,start_lesson,2024-02-22,382,2024-02-22
3968,start_lesson,2024-03-19,346,2024-03-19
3970,start_lesson,2024-02-09,134,2024-02-09
3972,start_lesson,2024-03-13,885,2024-03-13
3972,start_lesson,2024-03-05,568,2024-03-05
3973,start_lesson,2024-02-25,167,2024-02-25
3973,start_lesson,2024-02-18,288,2024-02-18
3975,start_lesson,2024-01-06,140,2024-01-06
3977,start_lesson,2024-02-10,707,2024-02-10
3978,start_lesson,2024-03-07,782,2024-03-07
3978,start_lesson,2024-03-12,166,2024-03-12
3978,start_lesson,2024-03-14,407,2024-03-14
3979,start_lesson,2024-01-30,218,2024-01-30
3979,start_lesson,2024-01-14,952,2024-01-14
3981,start_lesson,2024-01-15,782,2024-01-15
3986,start_lesson,2024-02-22,285,2024-02-22
3986,start_lesson,2024-03-02,169,2024-03-02
3987,start_lesson,2024-02-06,856,2024-02-06
3989,start_lesson,2024-01-08,770,2024-01-08
3989,start_lesson,2024-01-28,383,2024-01-28
3990,start_lesson,2024-02-29,718,2024-02-29
3991,start_lesson,2024-01-09,647,2024-01-09
3991,start_lesson,2024-01-21,447,2024-01-21
3991,start_lesson,2024-02-06,294,2024-02-06
3992,start_lesson,2024-03-11,879,2024-03-11
3992,start_lesson,2024-03-11,583,2024-03-11
3993,start_lesson,2024-01-30,687,2024-01-30
3994,start_lesson,2024-02-26,379,2024-02-26
3997,start_lesson,2024-01-27,932,2024-01-27
3998,start_lesson,2024-03-02,447,2024-03-02
3999,start_lesson,2024-03-29,691,2024-03-29
3999,start_lesson,2024-03-04,577,2024-03-04
4003,start_lesson,2024-01-20,197,2024-01-20
4003,start_lesson,2024-01-04,381,2024-01-04
4003,start_lesson,2024-01-18,729,2024-01-18
4006,start_lesson,2024-01-10,518,2024-01-10
4006,start_lesson,2024-01-11,322,2024-01-11
4007,start_lesson,2024-03-15,351,2024-03-15
4007,start_lesson,2024-03-05,179,2024-03-05
4007,start_lesson,2024-03-11,925,2024-03-11
4008,start_lesson,2024-01-22,781,2024-01-22
4008,start_lesson,2024-01-25,512,2024-01-25
4009,start_lesson,2024-01-27,768,2024-01-27
4011,start_lesson,2024-02-29,492,2024-02-29
4011,start_lesson,2024-02-29,433,2024-02-29
4013,start_lesson,2024-02-18,988,2024-02-18
4013,start_lesson,2024-03-01,427,2024-03-01
4013,start_lesson,2024-03-08,101,2024-03-08
4015,start_lesson,2024-02-08,302,2024-02-08
4015,start_lesson,2024-02-04,357,2024-02-04
4018,start_lesson,2024-01-28,862,2024-01-28
4019,start_lesson,2024-03-07,466,2024-03-07
4021,start_lesson,2024-03-05,245,2024-03-05
4025,start_lesson,2024-01-24,936,2024-01-24
4026,start_lesson,2024-02-10,477,2024-02-10
4026,start_lesson,2024-01-31,540,2024-01-31
4028,start_lesson,2024-02-27,554,2024-02-27
4030,start_lesson,2024-01-29,506,2024-01-29
4034,start_lesson,2024-02-06,886,2024-02-06
4034,start_lesson,2024-01-22,118,2024-01-22
4035,start_lesson,2024-02-22,979,2024-02-22
4035,start_lesson,2024-03-08,532,2024-03-08
4036,start_lesson,2024-03-02,528,2024-03-02
4037,start_lesson,2024-02-05,351,2024-02-05
4039,start_lesson,2024-02-25,895,2024-02-25
4040,start_lesson,2024-03-10,942,2024-03-10
4040,start_lesson,2024-03-10,661,2024-03-10
4040,start_lesson,2024-03-13,922,2024-03-13
4043,start_lesson,2024-02-26,748,2024-02-26
4043,start_lesson,2024-02-24,837,2024-02-24
4044,start_lesson,2024-02-08,320,2024-02-08
4045,start_lesson,2024-02-16,212,2024-02-16
4047,start_lesson,2024-02-02,248,2024-02-02
4050,start_lesson,2024-02-27,659,2024-02-27
4051,start_lesson,2024-03-27,157,2024-03-27
4051,start_lesson,2024-03-29,296,2024-03-29
4051,start_lesson,2024-03-03,836,2024-03-03
4052,start_lesson,2024-03-21,748,2024-03-21
4053,start_lesson,2024-02-08,806,2024-02-08
4054,start_lesson,2024-01-27,817,2024-01-27
4054,start_lesson,2024-02-03,117,2024-02-03
4058,start_lesson,2024-01-12,879,2024-01-12
4062,start_lesson,2024-02-24,314,2024-02-24
4062,start_lesson,2024-02-09,817,2024-02-09
4064,start_lesson,2024-02-18,735,2024-02-18
4065,start_lesson,2024-03-20,115,2024-03-20
4066,start_lesson,2024-02-25,776,2024-02-25
4067,start_lesson,2024-02-07,759,2024-02-07
4068,start_lesson,2024-02-08,887,2024-02-08
4068,start_lesson,2024-01-19,498,2024-01-19
4069,start_lesson,2024-03-13,332,2024-03-13
4070,start_lesson,2024-03-05,124,2024-03-05
4070,start_lesson,2024-02-17,500,2024-02-17
4071,start_lesson,2024-03-02,879,2024-03-02
4071,start_lesson,2024-03-18,464,2024-03-18
4071,start_lesson,2024-03-19,394,2024-03-19
4071,start_lesson,2024-03-12,536,2024-03-12
4072,start_lesson,2024-01-07,170,2024-01-07
4072,start_lesson,2024-01-14,811,2024-01-14
4072,start_lesson,2024-01-21,658,2024-01-21
4073,start_lesson,2024-02-02,124,2024-02-02
4073,start_lesson,2024-02-14,824,2024-02-14
4076,start_lesson,2024-03-11,473,2024-03-11
4077,start_lesson,2024-02-07,644,2024-02-07
4078,start_lesson,2024-01-17,557,2024-01-17
4079,start_lesson,2024-03-14,313,2024-03-14
4079,start_lesson,2024-02-21,310,2024-02-21
4080,start_lesson,2024-03-07,640,2024-03-07
4082,start_lesson,2024-01-30,870,2024-01-30
4083,start_lesson,2024-01-29,138,2024-01-29
4083,start_lesson,2024-02-04,359,2024-02-04
4083,start_lesson,2024-02-15,776,2024-02-15
4089,start_lesson,2024-02-20,194,2024-02-20
4090,start_lesson,2024-02-11,489,2024-02-11
4091,start_lesson,2024-01-30,319,2024-01-30
4092,start_lesson,2024-02-26,367,2024-02-26
4093,start_lesson,2024-02-09,593,2024-02-09
4093,start_lesson,2024-02-13,729,2024-02-13
4094,start_lesson,2024-02-12,165,2024-02-12
4095,start_lesson,2024-03-15,486,2024-03-15
4095,start_lesson,2024-03-01,292,2024-03-01
4098,start_lesson,2024-02-08,419,2024-02-08
4098,start_lesson,2024-02-01,646,2024-02-01
4099,start_lesson,2024-02-17,274,2024-02-17
4099,start_lesson,2024-02-17,211,2024-02-17
4100,start_lesson,2024-03-21,407,2024-03-21
4101,start_lesson,2024-02-29,901,2024-02-29
4102,start_lesson,2024-02-26,439,2024-02-26
4103,start_lesson,2024-02-28,179,2024-02-28
4105,start_lesson,2024-02-06,577,2024-02-06
4106,start_lesson,2024-03-17,210,2024-03-17
4106,start_lesson,2024-03-04,586,2024-03-04
4108,start_lesson,2024-03-09,552,2024-03-09
4108,start_lesson,2024-03-19,512,2024-03-19
4109,start_lesson,2024-02-03,703,2024-02-03
4109,start_lesson,2024-01-29,285,2024-01-29
4112,start_lesson,2024-01-27,652,2024-01-27
4117,start_lesson,2024-02-13,186,2024-02-13
4117,start_lesson,2024-02-10,323,2024-02-10
4117,start_lesson,2024-01-15,150,2024-01-15
4117,start_lesson,2024-01-31,225,2024-01-31
4122,start_lesson,2024-03-30,245,2024-03-30
4123,start_lesson,2024-02-04,140,2024-02-04
4125,start_lesson,2024-01-16,454,2024-01-16
4125,start_lesson,2024-01-15,544,2024-01-15
4126,start_lesson,2024-02-10,462,2024-02-10
4128,start_lesson,2024-03-09,635,2024-03-09
4131,start_lesson,2024-02-20,914,2024-02-20
4131,start_lesson,2024-02-14,383,2024-02-14
4132,start_lesson,2024-01-06,135,2024-01-06
4133,start_lesson,2024-01-18,376,2024-01-18
4134,start_lesson,2024-01-30,795,2024-01-30
4135,start_lesson,2024-03-07,424,2024-03-07
4135,start_lesson,2024-03-09,765,2024-03-09
4136,start_lesson,2024-01-12,281,2024-01-12
4136,start_lesson,2024-01-05,570,2024-01-05
4137,start_lesson,2024-01-23,911,2024-01-23
4137,start_lesson,2024-01-18,516,2024-01-18
4138,start_lesson,2024-03-20,765,2024-03-20
4138,start_lesson,2024-03-15,988,2024-03-15
4140,start_lesson,2024-01-25,249,2024-01-25
4141,start_lesson,2024-01-09,503,2024-01-09
4142,start_lesson,2024-03-10,613,2024-03-10
4142,start_lesson,2024-03-24,908,2024-03-24
4146,start_lesson,2024-01-31,665,2024-01-31
4147,start_lesson,2024-02-04,540,2024-02-04
4149,start_lesson,2024-03-16,345,2024-03-16
4149,start_lesson,2024-03-25,145,2024-03-25
4149,start_lesson,2024-03-26,174,2024-03-26
4150,start_lesson,2024-03-18,248,2024-03-18
4151,start_lesson,2024-03-02,505,2024-03-02
4152,start_lesson,2024-02-19,102,2024-02-19
4152,start_lesson,2024-02-17,108,2024-02-17
4154,start_lesson,2024-01-26,613,2024-01-26
4155,start_lesson,2024-02-27,337,2024-02-27
4156,start_lesson,2024-01-14,639,2024-01-14
4156,start_lesson,2024-02-02,389,2024-02-02
4158,start_lesson,2024-02-12,280,2024-02-12
4159,start_lesson,2024-01-10,414,2024-01-10
4161,start_lesson,2024-03-18,365,2024-03-18
4161,start_lesson,2024-03-09,182,2024-03-09
4162,start_lesson,2024-02-08,960,2024-02-08
4162,start_lesson,2024-02-12,864,2024-02-12
4162,start_lesson,2024-02-05,357,2024-02-05
4164,start_lesson,2024-02-08,659,2024-02-08
4166,start_lesson,2024-02-18,745,2024-02-18
4166,start_lesson,2024-02-25,911,2024-02-25
4168,start_lesson,2024-03-14,298,2024-03-14
4170,start_lesson,2024-01-31,391,2024-01-31
4170,start_lesson,2024-01-29,747,2024-01-29
4171,start_lesson,2024-02-29,182,2024-02-29
4171,start_lesson,2024-03-02,365,2024-03-02
4174,start_lesson,2024-03-17,516,2024-03-17
4176,start_lesson,2024-02-09,969,2024-02-09
4176,start_lesson,2024-02-10,830,2024-02-10
4177,start_lesson,2024-01-28,960,2024-01-28
4178,start_lesson,2024-02-23,118,2024-02-23
4178,start_lesson,2024-02-25,629,2024-02-25
4179,start_lesson,2024-03-05,470,2024-03-05
4179,start_lesson,2024-03-06,790,2024-03-06
4180,start_lesson,2024-01-31,122,2024-01-31
4181,start_lesson,2024-03-04,484,2024-03-04
4182,start_lesson,2024-02-16,926,2024-02-16
4186,start_lesson,2024-02-09,855,2024-02-09
4186,start_lesson,2024-02-12,718,2024-02-12
4187,start_lesson,2024-03-08,742,2024-03-08
4190,start_lesson,2024-01-29,621,2024-01-29
4190,start_lesson,2024-02-13,478,2024-02-13
4191,start_lesson,2024-01-24,810,2024-01-24
4193,start_lesson,2024-03-01,916,2024-03-01
4197,start_lesson,2024-03-17,923,2024-03-17
4197,start_lesson,2024-03-19,189,2024-03-19
4198,start_lesson,2024-01-23,243,2024-01-23
4198,start_lesson,2024-02-15,906,2024-02-15
4198,start_lesson,2024-02-01,720,2024-02-01
4200,start_lesson,2024-03-12,963,2024-03-12
4201,start_lesson,2024-01-20,303,2024-01-20
4202,start_lesson,2024-02-20,655,2024-02-20
4203,start_lesson,2024-01-21,619,2024-01-21
4203,start_lesson,2024-02-13,491,2024-02-13
4204,start_lesson,2024-01-13,400,2024-01-13
4208,start_lesson,2024-01-08,604,2024-01-08
4210,start_lesson,2024-01-15,964,2024-01-15
4211,start_lesson,2024-03-14,252,2024-03-14
4214,start_lesson,2024-03-20,628,2024-03-20
4215,start_lesson,2024-03-24,438,2024-03-24
4219,start_lesson,2024-01-18,848,2024-01-18
4220,start_lesson,2024-03-13,611,2024-03-13
4220,start_lesson,2024-02-29,434,2024-02-29
4220,start_lesson,2024-03-10,608,2024-03-10
4221,start_lesson,2024-02-17,155,2024-02-17
4222,start_lesson,2024-03-01,655,2024-03-01
4223,start_lesson,2024-03-21,920,2024-03-21
4224,start_lesson,2024-03-02,852,2024-03-02
4226,start_lesson,2024-02-13,650,2024-02-13
4227,start_lesson,2024-02-29,229,2024-02-29
4228,start_lesson,2024-01-23,197,2024-01-23
4229,start_lesson,2024-02-22,892,2024-02-22
4230,start_lesson,2024-03-25,521,2024-03-25
4230,start_lesson,2024-02-25,179,2024-02-25
4230,start_lesson,2024-02-27,387,2024-02-27
4232,start_lesson,2024-02-21,946,2024-02-21
4233,start_lesson,2024-02-09,845,2024-02-09
4233,start_lesson,2024-02-09,945,2024-02-09
4236,start_lesson,2024-02-10,268,2024-02-10
4237,start_lesson,2024-03-01,178,2024-03-01
4239,start_lesson,2024-01-22,170,2024-01-22
4240,start_lesson,2024-02-24,362,2024-02-24
4242,start_lesson,2024-01-19,811,2024-01-19
4242,start_lesson,2024-01-26,822,2024-01-26
4242,start_lesson,2024-01-07,629,2024-01-07
4242,start_lesson,2024-01-27,884,2024-01-27
4244,start_lesson,2024-01-20,309,2024-01-20
4244,start_lesson,2024-02-02,216,2024-02-02
4246,start_lesson,2024-01-25,715,2024-01-25
4250,start_lesson,2024-03-14,176,2024-03-14
4252,start_lesson,2024-02-14,414,2024-02-14
4252,start_lesson,2024-02-16,110,2024-02-16
4257,start_lesson,2024-03-19,992,2024-03-19
4260,start_lesson,2024-02-05,150,2024-02-05
4260,start_lesson,2024-02-06,106,2024-02-06
4262,start_lesson,2024-02-05,648,2024-02-05
4262,start_lesson,2024-02-05,360,2024-02-05
4262,start_lesson,2024-01-17,673,2024-01-17
4263,start_lesson,2024-02-23,611,2024-02-23
4264,start_lesson,2024-03-17,299,2024-03-17
4265,start_lesson,2024-02-05,429,2024-02-05
4267,start_lesson,2024-01-05,189,2024-01-05
4267,start_lesson,2024-02-01,690,2024-02-01
4268,start_lesson,2024-02-27,154,2024-02-27
4269,start_lesson,2024-01-29,320,2024-01-29
4272,start_lesson,2024-03-01,191,2024-03-01
4272,start_lesson,2024-03-12,685,2024-03-12
4272,start_lesson,2024-03-03,155,2024-03-03
4273,start_lesson,2024-02-24,843,2024-02-24
4273,start_lesson,2024-02-18,278,2024-02-18
4274,start_lesson,2024-03-10,160,2024-03-10
4277,start_lesson,2024-03-09,971,2024-03-09
4278,start_lesson,2024-01-25,216,2024-01-25
4279,start_lesson,2024-01-22,689,2024-01-22
4280,start_lesson,2024-02-29,335,2024-02-29
4280,start_lesson,2024-02-13,132,2024-02-13
4281,start_lesson,2024-01-30,666,2024-01-30
4282,start_lesson,2024-02-18,342,2024-02-18
4282,start_lesson,2024-02-29,885,2024-02-29
4283,start_lesson,2024-02-04,173,2024-02-04
4286,start_lesson,2024-01-20,120,2024-01-20
4287,start_lesson,2024-03-13,964,2024-03-13
4287,start_lesson,2024-02-21,812,2024-02-21
4288,start_lesson,2024-01-24,253,2024-01-24
4289,start_lesson,2024-03-03,353,2024-03-03
4290,start_lesson,2024-02-15,306,2024-02-15
4291,start_lesson,2024-01-26,248,2024-01-26
4292,start_lesson,2024-03-11,794,2024-03-11
4299,start_lesson,2024-02-19,401,2024-02-19
4299,start_lesson,2024-02-03,396,2024-02-03
4300,start_lesson,2024-02-26,590,2024-02-26
4301,start_lesson,2024-02-11,872,2024-02-11
4302,start_lesson,2024-02-10,143,2024-02-10
4302,start_lesson,2024-02-11,243,2024-02-11
4302,start_lesson,2024-01-30,343,2024-01-30
4306,start_lesson,2024-03-07,518,2024-03-07
4308,start_lesson,2024-03-18,616,2024-03-18
4308,start_lesson,2024-03-05,161,2024-03-05
4308,start_lesson,2024-03-23,957,2024-03-23
4309,start_lesson,2024-02-24,637,2024-02-24
4309,start_lesson,2024-02-01,416,2024-02-01
4312,start_lesson,2024-03-08,534,2024-03-08
4317,start_lesson,2024-02-06,936,2024-02-06
4319,start_lesson,2024-03-10,795,2024-03-10
